UID,Name,Wins,Losses,Draws,NC,Height,Weight,Reach,Stance,DOB,SLpM,Str. Acc.,SApM,Str. Def.,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
49a74b9fb2e45fdf,Neil Seery,16,13,0,0,64.0,125.0,64.0,Orthodox,1979-08-30,3.56,0.41,3.79,0.58,0.78,0.27,0.53,1.6
d6b68eaf4b68b160,Rony Sefo,0,2,0,0,69.0,225.0,,Orthodox,,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0
646d5dbe509accd4,Ray Sefo,2,2,0,0,72.0,240.0,,Orthodox,1971-02-15,0.86,0.31,1.71,0.72,0.0,0.0,0.66,0.0
e4bb7e483c4ad318,Brendan Seguin,23,19,1,0,72.0,185.0,,,1976-07-03,2.6,0.45,0.6,0.84,5.0,0.62,1.0,0.0
5e1062e066c601e6,Tetsuya Seki,14,8,1,0,70.0,155.0,,,1994-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348dff4e03bd18c6,Stefan Sekulic,12,4,0,0,72.0,170.0,75.0,Southpaw,1992-02-12,1.83,0.5,2.83,0.64,2.0,0.33,0.25,0.5
0359313549d230a1,Pete Sell,10,7,0,0,71.0,170.0,75.0,Orthodox,1982-08-05,2.6,0.42,3.65,0.51,0.91,0.21,0.47,0.9
4aa58269d0664b5b,Matthew Semelsberger,11,5,0,0,73.0,170.0,75.0,Switch,1992-11-23,4.05,0.43,4.21,0.56,1.16,0.7,0.52,0.2
5f2f0da6fd6a84fd,Andrei Semenov,34,9,2,0,72.0,185.0,,Orthodox,1977-06-17,0.78,0.15,2.44,0.6,1.74,0.8,0.55,0.4
51b1e2fd9872005b,Mackens Semerzier,8,4,0,1,69.0,145.0,72.0,Orthodox,1980-11-03,2.91,0.45,3.48,0.46,2.14,0.5,0.5,2.1
3ed134d85dfbd7b4,Brandon Sene,2,2,0,0,71.0,205.0,,,1981-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762572d67204fadb,YeDam Seo,6,3,0,0,62.0,115.0,63.0,Orthodox,1992-03-20,0.33,0.15,2.27,0.55,0.0,0.0,0.0,0.0
88b250ba222c3a98,Kim In Seok,3,6,0,0,66.0,145.0,,Orthodox,,0.87,0.37,5.19,0.6,0.0,0.0,0.0,0.0
2f04c4183523be2e,Ray Seraille,8,9,0,0,75.0,246.0,,,,5.29,0.27,17.65,0.41,0.0,0.0,0.0,0.0
b23fca14c7b79935,Ivan Serati,12,4,0,0,72.0,205.0,,Orthodox,,0.86,0.26,5.33,0.29,0.0,0.0,0.0,0.0
253d3f9e97ca149a,Alex Serdyukov,8,5,0,0,74.0,170.0,74.0,Orthodox,1980-05-24,4.94,0.48,3.1,0.46,1.84,0.55,0.67,1.8
efab191f204ffa17,Nicholas Sergiacomi,1,1,0,0,,170.0,,,,4.38,0.55,3.94,0.59,0.0,0.0,0.0,0.0
86dfed7cc24a9fa7,Matt Serra,11,7,0,0,66.0,170.0,68.0,Orthodox,1974-06-02,1.98,0.39,2.64,0.46,2.05,0.2,0.38,0.9
1975c2272ba40e71,Nick Serra,7,3,0,0,69.0,170.0,,Orthodox,1978-03-27,0.0,0.0,1.73,0.43,1.0,0.1,0.0,2.0
e7ec11096eac0282,Adrian Serrano,56,29,4,0,68.0,170.0,,,1963-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ccab7c889ede9ea,Fredy Serrano,3,2,0,0,63.0,125.0,65.0,Orthodox,1979-09-22,1.58,0.26,1.89,0.61,2.84,0.25,0.84,0.0
dadaeb402526dca5,Carl Seumanutafa,10,8,0,0,73.0,255.0,,Orthodox,,0.0,0.0,3.33,0.75,0.0,0.0,0.0,0.0
c670aa48827d6be6,Dan Severn,101,19,1,0,74.0,250.0,,Southpaw,1958-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5dfe71ade71f3a4b,Rosi Sexton,13,5,0,0,63.0,135.0,,Orthodox,1977-07-16,3.31,0.39,7.42,0.41,0.75,0.1,0.8,0.0
5c38639f860a5542,Scott Shaffer,0,1,0,0,67.0,145.0,,Orthodox,,2.4,0.67,0.53,0.5,0.0,0.0,0.72,3.0
4144798612ef96e5,Edmen Shahbazyan,12,4,0,0,74.0,185.0,75.0,Orthodox,1997-11-20,3.46,0.51,4.13,0.43,2.17,0.39,0.63,0.6
9eed2bcc9e0b92af,Leon Shahbazyan,7,2,0,0,76.0,170.0,74.0,Orthodox,1995-11-18,6.33,0.52,8.18,0.32,1.46,0.5,0.0,0.0
da4628f173337902,Don Shainis,12,5,0,0,66.0,145.0,67.0,Orthodox,1990-09-16,3.42,0.5,5.87,0.31,0.97,0.25,0.2,1.9
f300763147320d12,Liliya Shakirova,8,2,0,0,64.0,125.0,65.0,Orthodox,1991-10-24,2.7,0.3,2.58,0.74,0.0,0.0,0.0,0.0
ece280745f8727b8,Kamal Shalorus,9,5,2,0,68.0,155.0,68.0,Orthodox,1972-08-27,3.06,0.32,2.99,0.7,2.07,0.5,0.8,0.0
63b65af1c5cb02cb,Ken Shamrock,28,17,2,0,73.0,205.0,72.0,Orthodox,1964-02-11,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5
fcaae0385b514f11,Frank Shamrock,23,10,2,0,70.0,185.0,,Orthodox,1972-12-08,4.75,0.53,4.66,0.57,0.35,0.5,0.37,1.1
5a7350645bc9bd6e,Shang Zhifa,32,8,0,0,67.0,125.0,63.0,Orthodox,1986-03-15,1.27,0.32,1.27,0.6,2.0,1.0,0.0,0.0
285e32e41f61a5b1,Jason Sharp,3,3,0,0,,205.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a0c64f272b65d441,Eric Shelton,12,6,0,0,66.0,125.0,68.0,Orthodox,1991-02-02,2.57,0.42,1.88,0.63,2.83,0.51,0.46,0.2
029880cdbf5ca089,Sean Sherk,36,4,1,0,66.0,155.0,67.0,Orthodox,1973-08-05,2.17,0.35,2.71,0.55,4.09,0.46,0.56,0.4
01b352b6a9074d5c,Chase Sherman,16,12,0,0,76.0,250.0,78.0,Orthodox,1989-11-16,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0
132deb59abae64b1,Valentina Shevchenko,23,4,0,0,65.0,125.0,66.0,Southpaw,1988-03-07,3.29,0.53,1.99,0.63,2.57,0.64,0.72,0.3
d7338bcb141abd2c,Antonina Shevchenko,10,4,0,0,68.0,125.0,67.0,Southpaw,1984-11-20,3.86,0.55,2.93,0.52,0.43,0.42,0.53,0.4
d4da8995fc91e7ef,Katsuyori Shibata,4,11,1,0,72.0,168.0,,Orthodox,1979-11-17,2.06,0.35,2.4,0.53,0.49,0.5,0.53,0.7
fe435e440b5de0ff,Jake Shields,31,9,1,1,72.0,170.0,72.0,Orthodox,1979-01-09,2.45,0.36,1.8,0.56,2.83,0.29,0.35,1.2
5d1700cfbaafbe06,Henrique Shiguemoto,13,4,1,0,71.0,185.0,72.0,Orthodox,1989-06-22,3.6,0.33,6.0,0.16,0.0,0.0,0.5,0.0
10657c60ce349e0f,Shunichi Shimizu,30,18,11,1,65.0,135.0,,Orthodox,1985-01-31,0.14,0.33,4.68,0.3,0.0,0.0,0.0,0.0
a9a314cc77d90b6e,Wade Shipp,11,5,0,0,75.0,245.0,,Orthodox,1975-02-09,4.29,0.86,2.14,0.0,0.0,0.0,0.75,0.0
d9e1942637bd57a4,Raja Shippen,18,11,1,0,66.0,145.0,,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a79bfbc01b2264d6,Yuya Shirai,26,14,2,0,68.0,168.0,,Orthodox,1980-04-02,1.02,1.0,4.07,0.55,0.0,0.0,0.0,0.0
ad863b0d57952c57,Wes Shivers,7,1,0,0,80.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ed3ea649b34ddb6c,Alexander Shlemenko,56,9,0,1,71.0,185.0,,,1984-05-20,4.36,0.6,1.71,0.63,0.0,0.0,0.0,0.0
1d36f1ac66cf689d,Josh Shockley,11,4,0,0,73.0,155.0,,Orthodox,1989-11-15,1.4,0.33,1.75,0.6,0.0,0.0,0.61,0.8
821cd80aab70d5f9,Josh Shockman,6,3,0,0,76.0,235.0,,Southpaw,1980-12-29,0.87,0.32,0.87,0.58,0.0,0.0,0.23,0.0
b0c95dc8e858452c,Akira Shoji,14,17,5,0,68.0,195.0,,Orthodox,1974-01-31,1.03,0.34,2.63,0.53,1.79,0.73,0.82,0.4
1a54231796e24a3f,Liudvik Sholinian,9,4,1,0,70.0,135.0,71.0,Orthodox,1990-01-20,2.5,0.3,5.67,0.55,0.0,0.0,0.66,0.0
b8a85389d115e35a,Jack Shore,17,1,0,0,68.0,135.0,71.0,Orthodox,1995-02-06,3.84,0.58,2.2,0.57,3.42,0.4,0.79,0.7
35cc17760b06f36d,Landon Showalter,11,19,1,0,72.0,185.0,,,1976-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1f4b1d7d12601c5f,Ivan Shtyrkov,15,0,1,0,72.0,205.0,74.0,Orthodox,1988-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585f9ffdb0cd0466,Brandon Shuey,7,6,0,0,67.0,155.0,,Orthodox,1976-02-01,0.68,0.33,1.36,0.0,0.0,0.0,0.0,10.2
762226efa2b01654,Ronal Siahaan,7,1,0,0,67.0,125.0,71.0,Southpaw,1996-05-05,0.63,0.66,6.17,0.25,0.0,0.0,0.25,0.0
b8aef0faf4ce9b31,Sam Sicilia,15,8,0,0,68.0,145.0,67.0,Orthodox,1986-02-01,2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9
cf772fb504842dc3,Kiril Sidelnikov,11,4,0,0,71.0,230.0,,,1988-08-17,2.87,0.28,4.48,0.61,0.0,0.0,0.0,0.0
1a2bf44edb8055b6,Serhiy Sidey,8,1,0,0,,135.0,,,1996-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d188a3b817860ec6,Steven Siler,29,16,0,0,71.0,145.0,70.0,Orthodox,1987-02-15,3.21,0.41,2.96,0.54,0.47,0.21,0.55,1.6
3cf68c1d17f66af7,Siala Siliga,12,5,0,0,73.0,290.0,,Orthodox,1970-10-08,1.08,0.26,1.96,0.5,1.47,0.5,0.8,0.0
9a08c2753184ac6d,Xavier Siller,5,5,0,0,65.0,125.0,,,1994-06-06,1.02,0.36,1.53,0.57,3.83,1.0,0.0,0.0
e091482fa6648261,Assuerio Silva,16,8,0,1,70.0,241.0,,Orthodox,1974-06-18,1.42,0.46,4.2,0.54,2.66,0.34,0.25,1.8
1f454354805b6f75,Anderson Silva,34,11,0,1,74.0,185.0,77.0,Southpaw,1975-04-14,3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8
a1f6999fe57236e0,Wanderlei Silva,35,13,1,1,71.0,205.0,74.0,Orthodox,1976-07-03,2.79,0.4,2.19,0.6,0.97,0.53,0.62,0.6
2924886ee9c4c527,Thiago Silva,19,6,0,2,74.0,205.0,74.0,Orthodox,1982-11-12,3.92,0.5,2.55,0.67,1.03,0.47,0.7,0.7
55b8dc4e54fe2c59,Paulo Cesar Silva,2,6,0,0,89.0,385.0,,Orthodox,1963-07-21,0.4,0.15,2.72,0.47,0.42,1.0,0.16,0.4
9211aae062b799d6,Jean Silva,19,12,3,1,66.0,160.0,,Orthodox,1977-10-08,0.73,0.22,2.93,0.52,0.0,0.0,0.0,0.0
a1153013cb5f628f,Edson Silva,14,12,0,1,,205.0,,Orthodox,,2.69,0.14,5.37,0.5,0.0,0.0,0.0,0.0
a6c32678efd4f434,Sidney Silva,8,4,0,0,75.0,170.0,,Southpaw,1972-02-27,2.86,0.65,3.3,0.34,3.3,1.0,0.0,0.0
53bb0d40905b87c0,Jay Silva,10,11,1,0,74.0,185.0,,Southpaw,,1.13,0.34,3.07,0.4,0.0,0.0,0.38,1.0
8349d55cdecd393a,Antonio Silva,19,12,1,0,76.0,264.0,82.0,Orthodox,1979-09-14,2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8
2ba479b409011527,Fabio Silva,1,8,0,0,71.0,205.0,,Orthodox,1982-03-31,0.09,0.11,5.9,0.38,0.0,0.0,0.0,0.0
5866fc86183a9fb8,Erick Silva,19,9,0,1,72.0,170.0,74.0,Orthodox,1984-06-21,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4
159da492e000afbf,Leandro Silva,20,6,1,1,69.0,155.0,72.0,Orthodox,1985-11-11,2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4
6f7c616b98e18c29,Claudio Silva,14,4,0,0,71.0,170.0,71.0,Southpaw,1982-09-06,2.48,0.42,3.0,0.46,2.85,0.26,0.44,1.1
fb79582c410d049e,Wagner Silva,6,3,0,0,72.0,170.0,,Orthodox,1987-02-07,1.69,0.29,2.87,0.65,0.0,0.0,0.58,0.0
a31358d90d4bb40a,Rafael Silva,28,6,0,0,67.0,135.0,,,1985-03-20,0.67,0.5,0.73,0.67,0.0,0.0,0.25,1.0
ae7fe94f117f98cf,Joaquim Silva,12,5,0,0,68.0,155.0,69.0,Southpaw,1989-02-05,3.71,0.4,4.79,0.52,0.17,0.5,0.58,0.5
1b38a2b897f6209c,Felipe Silva,8,2,0,0,72.0,155.0,77.0,Orthodox,1984-05-08,5.4,0.5,1.8,0.59,1.0,1.0,0.71,0.0
cc8c623cca88f54f,Mayra Bueno Silva,10,2,1,0,66.0,135.0,66.0,Orthodox,1991-08-22,4.2,0.54,4.71,0.58,0.38,0.5,0.67,1.5
b19aecbfbb5508cc,Dayana Silva,7,4,0,0,67.0,135.0,,Orthodox,1990-08-27,6.33,0.51,5.93,0.57,0.0,0.0,0.42,0.0
294aa73dbf37d281,Bruno Silva,13,5,2,1,64.0,125.0,65.0,Orthodox,1990-03-16,3.05,0.46,3.09,0.59,2.57,0.3,0.64,0.3
12ebd7d157e91701,Bruno Silva,23,9,0,0,72.0,185.0,74.0,Orthodox,1989-07-13,4.45,0.48,4.71,0.48,0.56,0.18,0.73,0.0
002ca196477ce572,Gabriel Silva,8,2,0,0,66.0,135.0,71.0,Orthodox,1994-08-26,1.3,0.34,3.47,0.45,1.5,0.25,0.38,0.5
f6f2ea21a67be3a7,Jacob Silva,6,4,0,0,65.0,125.0,67.0,Orthodox,1988-02-23,4.17,0.44,4.92,0.56,1.51,1.0,0.66,0.0
262d32ebda89efc4,Natalia Silva,15,5,1,0,64.0,125.0,65.0,Southpaw,1997-02-03,5.47,0.53,1.9,0.66,1.02,0.33,0.92,0.0
0d09efd31eb9fadf,Jansey Silva,7,2,0,0,74.0,185.0,67.0,Orthodox,1995-05-30,0.46,0.4,2.32,0.33,0.0,0.0,0.0,0.0
4408865b4e65e374,Maria Silva,8,1,0,0,63.0,115.0,64.0,Orthodox,1995-12-19,3.0,0.57,1.13,0.62,2.0,1.0,0.55,0.5
9d62c2d8ee151f08,Karine Silva,16,4,0,0,65.0,125.0,67.0,Orthodox,1993-12-02,2.39,0.26,3.43,0.35,2.24,0.5,0.0,4.5
21b813b919776d90,Erik Silva,9,2,0,0,69.0,145.0,71.0,Orthodox,1987-03-16,2.17,0.71,1.58,0.4,3.94,0.8,0.71,0.0
4784a5b4a452464a,Janaina Silva,5,0,0,0,,115.0,,,1992-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e33534d1e036444,Jhonata Silva,8,1,0,0,,125.0,,,1997-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52ef95b5860fb28c,Jean Silva,10,2,0,0,,145.0,,,1996-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a314d9fa7c6825d,Douglas Silva de Andrade,29,5,0,1,67.0,135.0,68.0,Orthodox,1985-06-22,3.66,0.38,3.99,0.58,0.61,0.46,0.7,0.2
28e088bbcaaa6366,Leonardo Silva de Oliveira,12,4,0,0,74.0,185.0,,Orthodox,1992-04-23,1.07,0.4,0.54,0.5,24.11,0.5,0.0,0.0
f717b6002486f73f,Marcus Silveira,6,4,0,1,75.0,242.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52ba464d9068d871,Elias Silverio,13,3,0,0,71.0,155.0,73.0,Orthodox,1986-09-22,3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2
79e2cb1e813f881b,Sim Kai Xiong,5,1,0,0,65.0,125.0,66.0,Orthodox,1997-09-06,3.19,0.63,4.56,0.47,6.84,0.28,0.0,0.0
f0fad0e9f3b65752,Jamey Simmons,7,4,0,0,66.0,135.0,70.0,Orthodox,1992-09-11,0.79,0.21,1.92,0.74,0.0,0.0,0.5,0.0
5987b2458f4b5290,Ricky Simon,20,4,0,0,66.0,135.0,69.0,Orthodox,1992-08-31,3.01,0.44,3.23,0.62,5.84,0.5,0.75,0.4
d5f820c11a121050,Aaron Simpson,12,5,0,0,72.0,170.0,73.0,Orthodox,1974-07-20,3.6,0.52,2.53,0.56,3.78,0.34,0.83,0.5
e0f7c4f3f67bc808,Wes Sims,24,14,1,2,82.0,260.0,,Orthodox,1979-08-04,0.98,0.51,2.95,0.37,0.0,0.0,0.4,2.3
9eedac48b497de5a,Marlon Sims,3,4,0,0,,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57bad6a84230f0c9,Tony Sims,12,4,0,0,71.0,155.0,70.0,Southpaw,1985-10-14,1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7
59c6d5af765df641,Everett Sims,4,1,0,0,77.0,260.0,77.0,Southpaw,1988-09-04,0.81,0.66,2.19,0.3,0.0,0.0,0.42,1.2
265589bdd93e7ce5,Lodune Sincaid,15,9,0,0,69.0,185.0,,Orthodox,1973-05-07,2.72,0.42,6.17,0.57,0.0,0.0,0.75,0.0
3b65c9dd39741bc4,Rob Sinclair,13,5,0,0,68.0,155.0,,,1980-02-20,1.2,0.33,1.73,0.73,0.0,0.0,0.5,0.0
546015aa2ad945fd,Rory Singer,11,9,0,0,74.0,185.0,77.0,Orthodox,1976-05-28,2.55,0.39,2.42,0.63,0.39,0.25,0.64,0.8
254ed71756cfd18c,Rana Rudra Pratap Singh,11,2,0,0,70.0,135.0,69.0,Orthodox,1997-05-09,0.0,0.0,9.05,0.27,0.0,0.0,0.0,0.0
817e0bdf08efce2e,Elvis Sinosic,7,11,2,0,75.0,205.0,77.0,Orthodox,1971-02-13,1.13,0.37,4.6,0.53,0.0,0.0,0.0,1.2
71ef1111bf829b82,Mitchell Sipe,4,1,0,0,74.0,245.0,,Orthodox,1996-04-09,5.5,0.56,9.98,0.46,1.53,0.2,0.0,0.0
a46fdda658fee832,Gian Siqueira,19,5,0,0,73.0,170.0,74.0,Orthodox,1994-06-23,0.8,1.0,3.41,0.19,0.0,0.0,0.0,0.0
a7ac3b1b0c4146db,Jeremia Siregar,6,3,0,0,62.0,125.0,63.0,Orthodox,1991-07-27,2.8,0.42,7.37,0.29,0.0,0.0,0.75,0.0
fce9b4056a8ef559,AJ Siscoe,1,2,0,0,67.0,135.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436cdea7bdfdc016,Yokthai Sithoar,0,1,0,0,67.0,143.0,,,1974-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44a1dd0ef4373edc,Jeri Sitzes,3,1,0,0,65.0,125.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5f87a5c00b3d17ed,Dennis Siver,23,11,0,1,66.0,145.0,70.0,Orthodox,1979-01-13,3.87,0.32,2.67,0.65,0.87,0.32,0.65,0.3
4bd6b4800070b069,Chas Skelly,19,3,0,1,71.0,145.0,72.0,Orthodox,1985-05-11,2.01,0.4,3.21,0.49,1.74,0.34,0.39,2.3
caced97768818230,Matt Skelton,0,1,0,0,75.0,265.0,,Orthodox,1967-01-23,0.0,0.0,0.54,0.0,0.0,0.0,0.66,0.0
c337c3c85b1871e0,Zach Skinner,10,11,0,0,66.0,145.0,,Orthodox,,0.53,0.5,2.4,0.32,5.0,0.27,1.0,1.0
9db861c26b63daa8,Brian Sleeman,9,9,1,0,68.0,185.0,,,,4.0,0.48,1.85,0.7,9.23,1.0,1.0,0.0
80e6d71e14c1d356,Joe Slick,16,5,3,0,72.0,199.0,,Orthodox,1977-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2d1d3d144fed708,Ray Sloan,8,1,0,0,73.0,205.0,,,1985-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979c80150f630c4,Kestutis Smirnovas,24,8,2,0,70.0,200.0,,Orthodox,,4.95,0.52,5.05,0.54,1.55,0.5,1.0,1.6
33e33d51f289d2a1,Maurice Smith,12,14,0,0,74.0,221.0,,Orthodox,1961-12-13,0.41,0.46,0.47,0.6,0.89,0.5,0.2,0.9
46c8ec317aff28ac,Patrick Smith,20,17,0,0,74.0,225.0,,Orthodox,1963-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410cf010558dc8b,Scott Smith,18,11,0,1,72.0,185.0,70.0,Orthodox,1979-05-21,1.9,0.27,5.87,0.5,0.12,0.06,0.58,0.5
9114c8ded5ccd71d,Eric Smith,1,1,0,0,,,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f626aa1c85f8af03,Josh Smith,9,8,0,0,72.0,155.0,,Orthodox,1982-07-02,0.73,0.28,1.4,0.54,0.0,0.0,0.57,2.0
e955046551f8c7dd,David Smith,5,1,0,0,,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754968e325d6f60d,Adam Smith,0,3,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ffee353f55e3aa2c,Dillon Smith,0,0,0,0,72.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f797f0c57a83353e,Trevor Smith,15,10,0,0,75.0,185.0,75.0,Orthodox,1981-01-05,3.29,0.55,3.31,0.51,1.7,0.32,0.6,0.7
d4c9dcd330403612,Anthony Smith,36,18,0,0,76.0,205.0,76.0,Orthodox,1988-07-26,2.96,0.47,4.49,0.43,0.48,0.28,0.47,0.7
2e25c1d983c26311,Colton Smith,7,4,0,0,72.0,155.0,71.0,Orthodox,1987-08-14,1.64,0.41,2.3,0.51,4.09,0.36,0.25,1.4
54ed8dc6f8c31207,Gilbert Smith,12,6,0,0,69.0,185.0,,Southpaw,1981-10-19,1.09,0.41,2.73,0.35,3.51,0.6,0.0,1.2
76984112f697631f,Leslie Smith,10,7,1,0,69.0,135.0,66.0,Orthodox,1982-08-17,7.56,0.4,8.41,0.51,0.0,0.0,0.62,0.0
207773daeb4afa7b,Devonte Smith,11,4,0,0,69.0,155.0,76.0,Orthodox,1993-07-30,4.55,0.53,3.91,0.49,0.35,0.25,0.85,0.3
56709e66f1c6008f,Cole Smith,7,2,0,0,71.0,135.0,67.0,Orthodox,1989-04-05,1.78,0.35,1.96,0.49,1.67,0.33,0.45,1.7
0bbb69f69c9a2eea,Nate Smith,6,1,0,0,66.0,125.0,69.0,Switch,1995-04-09,1.28,0.38,2.04,0.35,0.0,0.0,0.33,2.3
eaa9402e5a7990ad,Braxton Smith,5,2,0,0,71.0,257.0,72.0,Orthodox,1990-01-01,6.46,0.48,11.54,0.32,0.0,0.0,1.0,0.0
625b65b45c1c6888,Walter Smith-Cotito,4,5,0,1,68.0,135.0,,,,2.95,0.36,3.53,0.68,2.16,0.33,0.57,0.0
c5776fa8f4bf77aa,Justin Smitley,10,7,1,0,,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75afb06215a07341,Dmitrii Smoliakov,9,3,0,0,74.0,253.0,74.0,Switch,1982-08-05,1.44,0.42,3.81,0.55,0.0,0.0,0.75,0.0
d2bc285ead803db0,Louis Smolka,17,9,0,0,69.0,135.0,68.0,Orthodox,1991-07-16,4.67,0.47,4.11,0.53,1.69,0.35,0.32,1.8
5c84f673b7bb7c15,Cameron Smotherman,8,3,0,0,,135.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b0491ef0f9c965e,Shimon Smotritsky,8,2,0,0,74.0,170.0,74.0,Orthodox,2000-08-22,3.52,0.34,8.67,0.56,3.52,0.33,0.5,0.0
f75c5ca0d91b9115,Richie Smullen,3,1,1,0,69.0,155.0,68.0,Orthodox,1991-08-17,1.98,0.77,2.26,0.65,8.49,0.66,0.0,0.0
7684c8137b4545ba,Devin Smyth,4,2,0,0,70.0,170.0,72.0,Switch,1995-07-21,2.6,0.68,6.73,0.25,4.0,0.26,1.0,0.0
03b1e846b09f721d,Denis Sobolev,4,7,0,0,75.0,216.0,,Orthodox,,0.0,0.0,5.45,0.33,0.0,0.0,0.0,0.0
1fcfc3709fe58151,Peter Sobotta,17,7,1,0,72.0,170.0,75.0,Southpaw,1987-01-11,2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5
d468288756ae3982,Renato Sobral,37,11,0,0,73.0,205.0,75.0,Orthodox,1975-09-07,2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6
d1152823307d7e7c,Rameau Thierry Sokoudjou,18,18,0,0,70.0,205.0,78.0,Orthodox,1984-04-18,2.26,0.45,2.61,0.56,1.93,0.47,0.78,0.9
f1451d605bad178e,Alexander Soldatkin,14,3,0,0,,,,,1993-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
af65aa688d13eedf,Joe Solecki,13,3,0,0,69.0,155.0,70.0,Orthodox,1993-08-27,2.24,0.55,1.53,0.52,2.51,0.5,0.5,1.6
324c7a749128df8d,Chris Solomon,0,0,0,0,71.0,155.0,,,,0.0,0.0,2.8,0.37,0.0,0.0,0.33,0.0
83b743fedde154fb,Joe Son,0,4,0,0,64.0,236.0,,Orthodox,1970-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9775eabcb1be1a00,Paul Song,2,2,0,0,,185.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32490e80ddab1e5a,Song Kenan,19,7,0,0,72.0,170.0,71.0,Orthodox,1990-03-10,4.25,0.47,5.45,0.51,0.51,0.66,0.5,0.0
efb96bf3e9ada36f,Song Yadong,20,7,1,1,68.0,135.0,67.0,Orthodox,1997-12-02,4.61,0.42,3.77,0.59,0.53,0.55,0.72,0.2
fe759b24e344d7eb,Emrah Sonmez,14,4,0,0,,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48d1f690b763934c,Chael Sonnen,29,15,1,0,73.0,205.0,73.0,Southpaw,1977-04-03,3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4
3324129f3745b300,Cody Sons,3,7,0,0,69.0,205.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c9c6a884be167fe,Jin Soo Son,9,4,0,0,66.0,135.0,69.0,Orthodox,1993-04-01,5.1,0.36,7.63,0.52,1.5,0.25,1.0,0.0
4c9b84d559822830,Emiliano Sordi,16,7,0,0,74.0,205.0,,Orthodox,1991-02-15,4.79,0.5,4.79,0.48,0.0,0.0,1.0,8.3
bd5403efbaa445c0,Sean Soriano,14,8,0,0,69.0,145.0,70.0,Orthodox,1989-10-06,3.18,0.61,2.14,0.56,1.33,0.55,0.52,0.0
64facb6cc564262d,Punahele Soriano,9,3,0,0,71.0,185.0,72.0,Southpaw,1992-11-22,4.04,0.45,4.22,0.48,0.9,0.4,0.3,0.0
85ff1b9471d35238,Dmitry Sosnovskiy,11,0,0,0,75.0,240.0,77.0,Orthodox,1989-07-06,2.95,0.7,2.53,0.35,3.16,0.66,1.0,3.2
